,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,lnfa,lnva,lnca,lnfsd,lntsd,asq,psq
2388,7.6,0.21,0.35,1.2,0.041,7.0,106.0,0.9914,3.06,0.45,11.3,4.0,2.028148247292285,-1.5606477482646683,-1.0498221244986778,1.9459101490553132,4.663439094112067,127.69000000000001,9.3636
2389,6.8,0.46,0.26,2.7,0.042,28.0,83.0,0.99114,3.38,0.51,12.0,8.0,1.916922612182061,-0.7765287894989963,-1.3470736479666092,3.332204510175204,4.418840607796598,144.0,11.424399999999999
2390,7.0,0.28,0.26,1.7,0.042,34.0,130.0,0.9925,3.43,0.5,10.7,8.0,1.9459101490553132,-1.2729656758128873,-1.3470736479666092,3.5263605246161616,4.867534450455582,114.48999999999998,11.7649
2391,6.5,0.24,0.29,8.2,0.043,32.0,156.0,0.99453,3.13,0.7,10.1,6.0,1.8718021769015913,-1.4271163556401458,-1.2378743560016174,3.4657359027997265,5.049856007249537,102.00999999999999,9.796899999999999
2392,6.4,0.17,0.34,1.5,0.091,42.0,135.0,0.9938,3.25,0.49,9.6,7.0,1.8562979903656263,-1.7719568419318752,-1.0788096613719298,3.7376696182833684,4.90527477843843,92.16,10.5625
2393,6.4,0.17,0.34,1.5,0.093,43.0,136.0,0.9938,3.25,0.49,9.6,6.0,1.8562979903656263,-1.7719568419318752,-1.0788096613719298,3.7612001156935624,4.912654885736052,92.16,10.5625
2394,6.3,0.695,0.55,12.9,0.056,58.0,252.0,0.99806,3.29,0.49,8.7,5.0,1.840549633397487,-0.363843433417345,-0.5978370007556204,4.060443010546419,5.529429087511423,75.68999999999998,10.8241
2395,7.0,0.27,0.29,3.9,0.059,28.0,199.0,0.9961,3.54,0.59,10.3,5.0,1.9459101490553132,-1.3093333199837622,-1.2378743560016174,3.332204510175204,5.293304824724492,106.09000000000002,12.531600000000001
2396,8.4,0.3,0.25,17.75,0.047,25.0,218.0,1.00016,2.98,0.66,9.1,5.0,2.128231705849268,-1.2039728043259361,-1.3862943611198906,3.2188758248682006,5.384495062789089,82.80999999999999,8.8804
2397,6.5,0.19,0.27,4.9,0.037,13.0,101.0,0.9916,3.17,0.41,11.8,6.0,1.8718021769015913,-1.6607312068216509,-1.3093333199837622,2.5649493574615367,4.61512051684126,139.24,10.0489
2398,8.0,0.36,0.39,1.6,0.024,26.0,93.0,0.99116,3.15,0.49,11.9,6.0,2.0794415416798357,-1.0216512475319814,-0.941608539858445,3.258096538021482,4.532599493153256,141.61,9.9225
2399,6.1,0.16,0.24,1.4,0.046,17.0,77.0,0.99319,3.66,0.57,10.3,6.0,1.8082887711792655,-1.8325814637483102,-1.4271163556401458,2.833213344056216,4.343805421853684,106.09000000000002,13.395600000000002
2400,9.2,0.19,0.42,2.0,0.047,16.0,104.0,0.99517,3.09,0.66,10.0,4.0,2.2192034840549946,-1.6607312068216509,-0.8675005677047231,2.772588722239781,4.6443908991413725,100.0,9.5481
2401,9.2,0.16,0.49,2.0,0.044,18.0,107.0,0.99514,3.1,0.53,10.2,4.0,2.2192034840549946,-1.8325814637483102,-0.7133498878774648,2.8903717578961645,4.672828834461906,104.03999999999999,9.610000000000001
2402,8.0,0.26,0.28,8.2,0.038,72.0,202.0,0.99566,3.12,0.56,10.0,6.0,2.0794415416798357,-1.3470736479666092,-1.2729656758128873,4.276666119016055,5.308267697401205,100.0,9.7344
2403,8.8,0.33,0.36,2.1,0.034,19.0,125.0,0.99166,2.96,0.98,12.7,6.0,2.174751721484161,-1.1086626245216111,-1.0216512475319814,2.9444389791664403,4.8283137373023015,161.29,8.7616
2404,9.8,0.16,0.46,1.8,0.046,23.0,130.0,0.99587,3.04,0.67,9.6,5.0,2.2823823856765264,-1.8325814637483102,-0.7765287894989963,3.1354942159291497,4.867534450455582,92.16,9.2416
2405,6.6,0.23,0.18,8.5,0.044,59.0,188.0,0.99558,3.16,0.49,9.5,5.0,1.8870696490323797,-1.4696759700589417,-1.7147984280919266,4.07753744390572,5.236441962829949,90.25,9.985600000000002
2406,7.9,0.44,0.26,4.45,0.033,23.0,100.0,0.99117,3.17,0.52,12.7,6.0,2.066862759472976,-0.8209805520698302,-1.3470736479666092,3.1354942159291497,4.605170185988092,161.29,10.0489
2407,7.6,0.31,0.27,5.8,0.036,23.0,109.0,0.99399,3.34,0.54,11.0,6.0,2.028148247292285,-1.171182981502945,-1.3093333199837622,3.1354942159291497,4.6913478822291435,121.0,11.1556
2408,7.5,0.705,0.1,13.0,0.044,44.0,214.0,0.99741,3.1,0.5,9.1,5.0,2.0149030205422647,-0.34955747616986843,-2.3025850929940455,3.784189633918261,5.365976015021851,82.80999999999999,9.610000000000001
2409,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,4.0,1.9600947840472698,-1.5606477482646683,-1.2729656758128873,3.1354942159291497,4.709530201312334,104.03999999999999,11.2225
2410,7.0,0.16,0.26,7.3,0.047,30.0,220.0,0.99622,3.38,0.58,10.1,6.0,1.9459101490553132,-1.8325814637483102,-1.3470736479666092,3.4011973816621555,5.393627546352362,102.00999999999999,11.424399999999999
2411,8.0,0.27,0.25,19.1,0.045,50.0,208.0,1.00051,3.05,0.5,9.2,6.0,2.0794415416798357,-1.3093333199837622,-1.3862943611198906,3.912023005428146,5.337538079701318,84.63999999999999,9.302499999999998
2412,6.3,0.38,0.17,8.8,0.08,50.0,212.0,0.99803,3.47,0.66,9.4,4.0,1.840549633397487,-0.9675840262617056,-1.7719568419318752,3.912023005428146,5.356586274672012,88.36000000000001,12.0409
2413,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,4.0,1.9600947840472698,-1.5606477482646683,-1.2729656758128873,3.1354942159291497,4.709530201312334,104.03999999999999,11.2225
2414,6.2,0.38,0.18,7.4,0.095,28.0,195.0,0.99773,3.53,0.71,9.2,4.0,1.824549292051046,-0.9675840262617056,-1.7147984280919266,3.332204510175204,5.272999558563747,84.63999999999999,12.460899999999999
2415,8.2,0.24,0.3,2.3,0.05,23.0,106.0,0.99397,2.98,0.5,10.0,5.0,2.1041341542702074,-1.4271163556401458,-1.2039728043259361,3.1354942159291497,4.663439094112067,100.0,8.8804
2416,7.0,0.16,0.26,6.85,0.047,30.0,220.0,0.99622,3.38,0.58,10.1,6.0,1.9459101490553132,-1.8325814637483102,-1.3470736479666092,3.4011973816621555,5.393627546352362,102.00999999999999,11.424399999999999
2417,7.3,0.815,0.09,11.4,0.044,45.0,204.0,0.99713,3.15,0.46,9.0,5.0,1.9878743481543455,-0.2045671657412744,-2.4079456086518722,3.8066624897703196,5.318119993844216,81.0,9.9225
2418,6.3,0.41,0.16,0.9,0.032,25.0,98.0,0.99274,3.16,0.42,9.5,5.0,1.840549633397487,-0.8915981192837836,-1.8325814637483102,3.2188758248682006,4.584967478670572,90.25,9.985600000000002
2419,6.1,0.36,0.41,19.35,0.07,67.0,207.0,1.00118,3.39,0.53,9.1,5.0,1.8082887711792655,-1.0216512475319814,-0.8915981192837836,4.204692619390966,5.332718793265369,82.80999999999999,11.4921
2420,8.1,0.4,0.32,7.9,0.031,23.0,118.0,0.99176,3.05,0.46,13.3,7.0,2.0918640616783932,-0.916290731874155,-1.1394342831883648,3.1354942159291497,4.770684624465665,176.89000000000001,9.302499999999998
2421,6.8,0.26,0.43,11.75,0.045,53.0,198.0,0.9969,3.26,0.55,9.5,5.0,1.916922612182061,-1.3470736479666092,-0.843970070294529,3.970291913552122,5.288267030694535,90.25,10.6276
2422,6.2,0.44,0.18,7.7,0.096,28.0,210.0,0.99771,3.56,0.72,9.2,5.0,1.824549292051046,-0.8209805520698302,-1.7147984280919266,3.332204510175204,5.3471075307174685,84.63999999999999,12.6736
2423,7.2,0.24,0.29,3.0,0.036,17.0,117.0,0.99411,3.36,0.68,10.1,6.0,1.9740810260220096,-1.4271163556401458,-1.2378743560016174,2.833213344056216,4.762173934797756,102.00999999999999,11.289599999999998
2424,6.2,0.44,0.18,7.7,0.096,28.0,210.0,0.99771,3.56,0.72,9.2,5.0,1.824549292051046,-0.8209805520698302,-1.7147984280919266,3.332204510175204,5.3471075307174685,84.63999999999999,12.6736
2425,7.2,0.24,0.29,3.0,0.036,17.0,117.0,0.99411,3.36,0.68,10.1,6.0,1.9740810260220096,-1.4271163556401458,-1.2378743560016174,2.833213344056216,4.762173934797756,102.00999999999999,11.289599999999998
2426,7.3,0.22,0.26,1.5,0.04,32.0,172.0,0.99194,3.27,0.48,11.2,6.0,1.9878743481543455,-1.5141277326297755,-1.3470736479666092,3.4657359027997265,5.147494476813453,125.43999999999998,10.6929
2427,8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.99558,3.14,0.55,9.8,6.0,2.0918640616783932,-1.0788096613719298,-1.2729656758128873,4.248495242049359,5.438079308923196,96.04000000000002,9.8596
2428,7.3,0.22,0.26,1.5,0.04,32.0,172.0,0.99194,3.27,0.48,11.2,6.0,1.9878743481543455,-1.5141277326297755,-1.3470736479666092,3.4657359027997265,5.147494476813453,125.43999999999998,10.6929
2429,8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.99558,3.14,0.55,9.8,6.0,2.0918640616783932,-1.0788096613719298,-1.2729656758128873,4.248495242049359,5.438079308923196,96.04000000000002,9.8596
2430,6.4,0.28,0.17,8.3,0.042,61.0,195.0,0.99577,3.22,0.46,9.4,5.0,1.8562979903656263,-1.2729656758128873,-1.7719568419318752,4.110873864173311,5.272999558563747,88.36000000000001,10.368400000000001
2431,6.3,0.29,0.14,7.05,0.045,50.0,177.0,0.99564,3.23,0.42,9.0,5.0,1.840549633397487,-1.2378743560016174,-1.9661128563728327,3.912023005428146,5.176149732573829,81.0,10.4329
2432,6.4,0.27,0.17,8.4,0.044,60.0,198.0,0.99578,3.21,0.47,9.4,5.0,1.8562979903656263,-1.3093333199837622,-1.7719568419318752,4.0943445622221,5.288267030694535,88.36000000000001,10.3041
2433,7.4,0.35,0.2,13.9,0.054,63.0,229.0,0.99888,3.11,0.5,8.9,6.0,2.0014800002101243,-1.0498221244986778,-1.6094379124341003,4.143134726391533,5.43372200355424,79.21000000000001,9.672099999999999
2434,8.3,0.28,0.27,17.5,0.045,48.0,253.0,1.00014,3.02,0.56,9.1,6.0,2.1162555148025524,-1.2729656758128873,-1.3093333199837622,3.871201010907891,5.53338948872752,82.80999999999999,9.1204
2435,6.4,0.35,0.35,5.6,0.034,9.0,148.0,0.99441,3.17,0.5,9.8,4.0,1.8562979903656263,-1.0498221244986778,-1.0498221244986778,2.1972245773362196,4.997212273764115,96.04000000000002,10.0489
2436,6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4,5.0,1.9315214116032138,-0.843970070294529,-1.2729656758128873,3.367295829986474,5.209486152841421,88.36000000000001,10.0489
2437,8.0,0.26,0.28,4.8,0.05,34.0,150.0,0.99437,3.13,0.5,10.0,6.0,2.0794415416798357,-1.3470736479666092,-1.2729656758128873,3.5263605246161616,5.0106352940962555,100.0,9.796899999999999
2438,6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4,5.0,1.9315214116032138,-0.843970070294529,-1.2729656758128873,3.367295829986474,5.209486152841421,88.36000000000001,10.0489
2439,7.3,0.27,0.37,9.7,0.042,36.0,130.0,0.9979,3.48,0.75,9.9,6.0,1.9878743481543455,-1.3093333199837622,-0.9942522733438669,3.58351893845611,4.867534450455582,98.01,12.1104
2440,6.8,0.46,0.26,6.3,0.147,49.0,159.0,0.99434,3.14,0.47,10.0,5.0,1.916922612182061,-0.7765287894989963,-1.3470736479666092,3.8918202981106265,5.0689042022202315,100.0,9.8596
2441,7.2,0.2,0.28,1.6,0.028,13.0,168.0,0.99203,3.17,1.06,11.5,6.0,1.9740810260220096,-1.6094379124341003,-1.2729656758128873,2.5649493574615367,5.123963979403259,132.25,10.0489
2442,7.6,0.285,0.32,14.6,0.063,32.0,201.0,0.998,3.0,0.45,9.2,5.0,2.028148247292285,-1.2552660987134867,-1.1394342831883648,3.4657359027997265,5.303304908059076,84.63999999999999,9.0
2443,6.6,0.32,0.33,2.5,0.052,40.0,219.5,0.99316,3.15,0.6,10.0,5.0,1.8870696490323797,-1.1394342831883648,-1.1086626245216111,3.6888794541139363,5.391352232515226,100.0,9.9225
2444,7.6,0.285,0.32,14.6,0.063,32.0,201.0,0.998,3.0,0.45,9.2,5.0,2.028148247292285,-1.2552660987134867,-1.1394342831883648,3.4657359027997265,5.303304908059076,84.63999999999999,9.0
2445,6.6,0.34,0.34,2.6,0.051,40.5,210.0,0.99314,3.15,0.61,10.0,5.0,1.8870696490323797,-1.0788096613719298,-1.0788096613719298,3.7013019741124933,5.3471075307174685,100.0,9.9225
2446,6.6,0.32,0.33,2.5,0.052,40.0,210.0,0.99316,3.15,0.6,10.0,5.0,1.8870696490323797,-1.1394342831883648,-1.1086626245216111,3.6888794541139363,5.3471075307174685,100.0,9.9225
2447,6.5,0.27,0.26,8.2,0.042,21.0,133.0,0.99612,3.43,0.64,9.8,6.0,1.8718021769015913,-1.3093333199837622,-1.3470736479666092,3.044522437723423,4.890349128221754,96.04000000000002,11.7649
2448,6.6,0.26,0.27,1.5,0.04,19.0,114.0,0.99295,3.36,0.62,10.5,6.0,1.8870696490323797,-1.3470736479666092,-1.3093333199837622,2.9444389791664403,4.736198448394496,110.25,11.289599999999998
2449,6.7,0.27,0.26,2.3,0.043,61.0,181.0,0.99394,3.45,0.63,10.6,6.0,1.9021075263969205,-1.3093333199837622,-1.3470736479666092,4.110873864173311,5.198497031265826,112.36,11.902500000000002
2450,6.6,0.56,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,9.4,5.0,1.8870696490323797,-0.579818495252942,-1.8971199848858813,3.6375861597263857,5.056245805348308,88.36000000000001,10.758399999999998
2451,6.6,0.56,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,9.4,5.0,1.8870696490323797,-0.579818495252942,-1.8971199848858813,3.6375861597263857,5.056245805348308,88.36000000000001,10.758399999999998
2452,7.3,0.19,0.27,1.6,0.027,35.0,136.0,0.99248,3.38,0.54,11.0,7.0,1.9878743481543455,-1.6607312068216509,-1.3093333199837622,3.5553480614894135,4.912654885736052,121.0,11.424399999999999
2453,6.3,0.2,0.26,1.6,0.027,36.0,141.0,0.99268,3.53,0.56,10.8,6.0,1.840549633397487,-1.6094379124341003,-1.3470736479666092,3.58351893845611,4.948759890378168,116.64000000000001,12.460899999999999
2454,7.1,0.29,0.3,16.0,0.036,58.0,201.0,0.99954,3.3,0.67,9.0,5.0,1.9600947840472698,-1.2378743560016174,-1.2039728043259361,4.060443010546419,5.303304908059076,81.0,10.889999999999999
2455,7.8,0.32,0.33,10.4,0.031,47.0,194.0,0.99692,3.07,0.58,9.6,6.0,2.0541237336955462,-1.1394342831883648,-1.1086626245216111,3.8501476017100584,5.267858159063328,92.16,9.4249
2456,8.1,0.33,0.36,7.4,0.037,36.0,156.0,0.99592,3.19,0.54,10.6,6.0,2.0918640616783932,-1.1086626245216111,-1.0216512475319814,3.58351893845611,5.049856007249537,112.36,10.1761
2457,8.1,0.33,0.36,7.4,0.037,36.0,156.0,0.99592,3.19,0.54,10.6,6.0,2.0918640616783932,-1.1086626245216111,-1.0216512475319814,3.58351893845611,5.049856007249537,112.36,10.1761
2458,7.8,0.32,0.33,10.4,0.031,47.0,194.0,0.99692,3.07,0.58,9.6,6.0,2.0541237336955462,-1.1394342831883648,-1.1086626245216111,3.8501476017100584,5.267858159063328,92.16,9.4249
2459,6.6,0.33,0.24,16.05,0.045,31.0,147.0,0.99822,3.08,0.52,9.2,5.0,1.8870696490323797,-1.1086626245216111,-1.4271163556401458,3.4339872044851463,4.990432586778736,84.63999999999999,9.4864
2460,6.6,0.33,0.24,16.05,0.045,31.0,147.0,0.99822,3.08,0.52,9.2,5.0,1.8870696490323797,-1.1086626245216111,-1.4271163556401458,3.4339872044851463,4.990432586778736,84.63999999999999,9.4864
2461,8.2,0.26,0.33,2.6,0.053,11.0,71.0,0.99402,2.89,0.49,9.5,5.0,2.1041341542702074,-1.3470736479666092,-1.1086626245216111,2.3978952727983707,4.2626798770413155,90.25,8.3521
2462,8.3,0.25,0.33,2.5,0.053,12.0,72.0,0.99404,2.89,0.48,9.5,5.0,2.1162555148025524,-1.3862943611198906,-1.1086626245216111,2.4849066497880004,4.276666119016055,90.25,8.3521
2463,7.0,0.26,0.26,10.8,0.039,37.0,184.0,0.99787,3.47,0.58,10.3,7.0,1.9459101490553132,-1.3470736479666092,-1.3470736479666092,3.6109179126442243,5.214935757608986,106.09000000000002,12.0409
2464,6.0,0.26,0.15,1.2,0.053,35.0,124.0,0.99347,3.08,0.46,8.8,5.0,1.791759469228055,-1.3470736479666092,-1.8971199848858813,3.5553480614894135,4.820281565605037,77.44000000000001,9.4864
2465,7.5,0.28,0.78,12.1,0.041,53.0,161.0,0.99838,2.98,0.44,8.7,5.0,2.0149030205422647,-1.2729656758128873,-0.2484613592984996,3.970291913552122,5.081404364984463,75.68999999999998,8.8804
2466,7.5,0.27,0.79,11.95,0.04,51.0,159.0,0.99839,2.98,0.44,8.7,5.0,2.0149030205422647,-1.3093333199837622,-0.23572233352106983,3.9318256327243257,5.0689042022202315,75.68999999999998,8.8804
2467,7.0,0.28,0.32,1.7,0.038,27.0,128.0,0.99375,3.2,0.62,10.2,6.0,1.9459101490553132,-1.2729656758128873,-1.1394342831883648,3.295836866004329,4.852030263919617,104.03999999999999,10.240000000000002
2468,5.2,0.16,0.34,0.8,0.029,26.0,77.0,0.99155,3.25,0.51,10.1,6.0,1.6486586255873816,-1.8325814637483102,-1.0788096613719298,3.258096538021482,4.343805421853684,102.00999999999999,10.5625
2469,6.8,0.34,0.1,1.4,0.049,29.0,118.0,0.9936,3.21,0.41,9.5,5.0,1.916922612182061,-1.0788096613719298,-2.3025850929940455,3.367295829986474,4.770684624465665,90.25,10.3041
2470,7.6,0.25,0.34,1.3,0.056,34.0,176.0,0.99434,3.1,0.51,9.5,5.0,2.028148247292285,-1.3862943611198906,-1.0788096613719298,3.5263605246161616,5.170483995038151,90.25,9.610000000000001
2471,5.6,0.35,0.4,6.3,0.022,23.0,174.0,0.9922,3.54,0.5,11.6,7.0,1.7227665977411035,-1.0498221244986778,-0.916290731874155,3.1354942159291497,5.159055299214529,134.56,12.531600000000001
2472,8.8,0.24,0.23,10.3,0.032,12.0,97.0,0.99571,3.13,0.4,10.7,6.0,2.174751721484161,-1.4271163556401458,-1.4696759700589417,2.4849066497880004,4.574710978503383,114.48999999999998,9.796899999999999
2473,6.0,0.29,0.21,15.55,0.043,20.0,142.0,0.99658,3.11,0.54,10.1,6.0,1.791759469228055,-1.2378743560016174,-1.5606477482646683,2.995732273553991,4.955827057601261,102.00999999999999,9.672099999999999
2474,6.1,0.27,0.31,1.5,0.035,17.0,83.0,0.99076,3.32,0.44,11.1,7.0,1.8082887711792655,-1.3093333199837622,-1.171182981502945,2.833213344056216,4.418840607796598,123.21,11.0224
2475,7.4,0.56,0.09,1.5,0.071,19.0,117.0,0.99496,3.22,0.53,9.8,5.0,2.0014800002101243,-0.579818495252942,-2.4079456086518722,2.9444389791664403,4.762173934797756,96.04000000000002,10.368400000000001
2476,6.8,0.29,0.49,1.4,0.142,52.0,148.0,0.9937,3.08,0.49,9.0,6.0,1.916922612182061,-1.2378743560016174,-0.7133498878774648,3.9512437185814275,4.997212273764115,81.0,9.4864
2477,6.1,0.27,0.31,1.5,0.035,17.0,83.0,0.99076,3.32,0.44,11.1,7.0,1.8082887711792655,-1.3093333199837622,-1.171182981502945,2.833213344056216,4.418840607796598,123.21,11.0224
2478,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5,6.0,1.840549633397487,-1.3093333199837622,-0.9942522733438669,4.060443010546419,5.3706380281276624,90.25,10.1761
2479,6.6,0.24,0.3,13.0,0.052,18.0,143.0,0.99825,3.37,0.49,9.4,6.0,1.8870696490323797,-1.4271163556401458,-1.2039728043259361,2.8903717578961645,4.962844630259907,88.36000000000001,11.356900000000001
2480,6.8,0.32,0.3,1.0,0.049,22.0,113.0,0.99289,3.24,0.61,10.2,5.0,1.916922612182061,-1.1394342831883648,-1.2039728043259361,3.091042453358316,4.727387818712341,104.03999999999999,10.497600000000002
2481,6.4,0.37,0.37,4.85,0.041,39.5,216.5,0.99432,3.1,0.5,9.8,6.0,1.8562979903656263,-0.9942522733438669,-0.9942522733438669,3.676300671907076,5.377590547442544,96.04000000000002,9.610000000000001
2482,6.2,0.26,0.37,7.1,0.047,54.0,201.0,0.99523,3.19,0.48,9.5,6.0,1.824549292051046,-1.3470736479666092,-0.9942522733438669,3.9889840465642745,5.303304908059076,90.25,10.1761
2483,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5,6.0,1.840549633397487,-1.3093333199837622,-0.9942522733438669,4.060443010546419,5.3706380281276624,90.25,10.1761
2484,6.4,0.3,0.16,7.5,0.05,55.0,191.0,0.9959,3.17,0.49,9.0,5.0,1.8562979903656263,-1.2039728043259361,-1.8325814637483102,4.007333185232471,5.25227342804663,81.0,10.0489
2485,8.0,0.28,0.32,7.6,0.045,61.0,204.0,0.99543,3.1,0.55,10.1,6.0,2.0794415416798357,-1.2729656758128873,-1.1394342831883648,4.110873864173311,5.318119993844216,102.00999999999999,9.610000000000001
2486,6.7,0.24,0.32,10.3,0.079,37.0,122.0,0.99662,3.02,0.45,8.8,5.0,1.9021075263969205,-1.4271163556401458,-1.1394342831883648,3.6109179126442243,4.804021044733257,77.44000000000001,9.1204
2487,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.99088,2.97,0.51,11.9,6.0,2.066862759472976,-1.3093333199837622,-1.3093333199837622,3.2188758248682006,4.804021044733257,141.61,8.820900000000002
2488,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.99088,2.97,0.51,11.9,6.0,2.066862759472976,-1.3093333199837622,-1.3093333199837622,3.2188758248682006,4.804021044733257,141.61,8.820900000000002
2489,6.1,0.28,0.24,19.95,0.074,32.0,174.0,0.99922,3.19,0.44,9.3,6.0,1.8082887711792655,-1.2729656758128873,-1.4271163556401458,3.4657359027997265,5.159055299214529,86.49000000000001,10.1761
2490,7.7,0.39,0.49,7.7,0.036,11.0,110.0,0.9966,3.33,0.76,10.0,6.0,2.0412203288596382,-0.941608539858445,-0.7133498878774648,2.3978952727983707,4.700480365792417,100.0,11.0889
2491,6.0,0.2,0.24,5.3,0.075,49.0,201.0,0.99466,3.21,0.43,9.5,5.0,1.791759469228055,-1.6094379124341003,-1.4271163556401458,3.8918202981106265,5.303304908059076,90.25,10.3041
2492,6.1,0.28,0.24,19.95,0.074,32.0,174.0,0.99922,3.19,0.44,9.3,6.0,1.8082887711792655,-1.2729656758128873,-1.4271163556401458,3.4657359027997265,5.159055299214529,86.49000000000001,10.1761
2493,7.6,0.31,0.23,12.7,0.054,20.0,139.0,0.99836,3.16,0.5,9.7,4.0,2.028148247292285,-1.171182981502945,-1.4696759700589417,2.995732273553991,4.9344739331306915,94.08999999999999,9.985600000000002
2494,7.6,0.31,0.23,12.7,0.054,20.0,139.0,0.99836,3.16,0.5,9.7,4.0,2.028148247292285,-1.171182981502945,-1.4696759700589417,2.995732273553991,4.9344739331306915,94.08999999999999,9.985600000000002
2495,6.3,0.18,0.22,1.5,0.043,45.0,155.0,0.99238,3.19,0.48,10.2,5.0,1.840549633397487,-1.7147984280919266,-1.5141277326297755,3.8066624897703196,5.043425116919247,104.03999999999999,10.1761
2496,8.6,0.23,0.25,11.3,0.031,13.0,96.0,0.99645,3.11,0.4,10.8,5.0,2.151762203259462,-1.4696759700589417,-1.3862943611198906,2.5649493574615367,4.564348191467836,116.64000000000001,9.672099999999999
2497,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,5.0,1.916922612182061,-1.5606477482646683,-1.0216512475319814,3.4657359027997265,4.890349128221754,77.44000000000001,10.6929
2498,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,5.0,1.916922612182061,-1.5606477482646683,-1.0216512475319814,3.4657359027997265,4.890349128221754,77.44000000000001,10.6929
2499,6.9,0.26,0.31,7.0,0.039,37.0,175.0,0.99376,3.32,0.49,11.4,6.0,1.9315214116032138,-1.3470736479666092,-1.171182981502945,3.6109179126442243,5.1647859739235145,129.96,11.0224
2500,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,5.0,1.916922612182061,-1.5606477482646683,-1.0216512475319814,3.4657359027997265,4.890349128221754,77.44000000000001,10.6929
2501,6.4,0.31,0.4,6.4,0.039,39.0,191.0,0.99513,3.14,0.52,9.8,5.0,1.8562979903656263,-1.171182981502945,-0.916290731874155,3.6635616461296463,5.25227342804663,96.04000000000002,9.8596
2502,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4,4.0,2.151762203259462,-1.0788096613719298,-1.0216512475319814,2.3978952727983707,4.77912349311153,88.36000000000001,10.0489
2503,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4,4.0,2.151762203259462,-1.0788096613719298,-1.0216512475319814,2.3978952727983707,4.77912349311153,88.36000000000001,10.0489
2504,8.5,0.3,0.28,3.1,0.054,54.0,174.0,0.99543,3.21,0.43,9.4,6.0,2.1400661634962708,-1.2039728043259361,-1.2729656758128873,3.9889840465642745,5.159055299214529,88.36000000000001,10.3041
2505,7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.99886,3.2,0.63,9.4,6.0,2.0014800002101243,-0.916290731874155,-0.8915981192837836,3.6109179126442243,5.267858159063328,88.36000000000001,10.240000000000002
2506,6.6,0.32,0.34,7.7,0.044,63.0,212.0,0.99526,3.22,0.48,9.7,6.0,1.8870696490323797,-1.1394342831883648,-1.0788096613719298,4.143134726391533,5.356586274672012,94.08999999999999,10.368400000000001
2507,7.1,0.34,0.31,5.2,0.032,36.0,140.0,0.99166,3.35,0.47,12.3,7.0,1.9600947840472698,-1.0788096613719298,-1.171182981502945,3.58351893845611,4.941642422609304,151.29000000000002,11.2225
2508,6.6,0.26,0.25,11.6,0.045,45.0,178.0,0.99691,3.33,0.43,9.8,6.0,1.8870696490323797,-1.3470736479666092,-1.3862943611198906,3.8066624897703196,5.181783550292085,96.04000000000002,11.0889
2509,8.0,0.27,0.57,10.4,0.053,18.0,134.0,0.99732,3.12,0.68,9.0,5.0,2.0794415416798357,-1.3093333199837622,-0.5621189181535413,2.8903717578961645,4.897839799950911,81.0,9.7344
2510,6.2,0.28,0.45,7.5,0.045,46.0,203.0,0.99573,3.26,0.46,9.2,6.0,1.824549292051046,-1.2729656758128873,-0.7985076962177716,3.828641396489095,5.313205979041787,84.63999999999999,10.6276
2511,6.2,0.3,0.49,11.2,0.058,68.0,215.0,0.99656,3.19,0.6,9.4,6.0,1.824549292051046,-1.2039728043259361,-0.7133498878774648,4.219507705176107,5.3706380281276624,88.36000000000001,10.1761
2512,5.6,0.175,0.29,0.8,0.043,20.0,67.0,0.99112,3.28,0.48,9.9,6.0,1.7227665977411035,-1.742969305058623,-1.2378743560016174,2.995732273553991,4.204692619390966,98.01,10.758399999999998
2513,6.9,0.34,0.36,1.4,0.032,13.0,145.0,0.99214,3.07,0.52,9.8,5.0,1.9315214116032138,-1.0788096613719298,-1.0216512475319814,2.5649493574615367,4.976733742420574,96.04000000000002,9.4249
